text,toxic
"com 26 anos tomando no cu pra aprender coisas que minha mãe me diz desde sempre mas eu nunca ligo, por exemplo não abrir as coisas com faca pra não dar merda. ontem abri um rombo na mão, 1/3 da faquinha de serra entrou na mão e eu assim https://t.co/GFTb18rgdk",1
odeio gente (homem principalmente) mais velha que fica forçando simpatia cm a gente,0
"@user acima do joelho p mim, só se for jogar bola, de resto é mongol",1
"a pessoa faz merda, você fica puta de raiva, e quem é a culpada e você",1
quem que é platão e aristóteles perto de mim https://t.co/z8er0c2epu,0
"@user pô irmão, fica bem aí ❤️❤️",0
"rt @user enquanto lá andei tudo o que queria era mudar de escola, hoje dou valor https://t.co/npiyziw1ho",0
@user caralho minha mulher é gata demais mano eu nao sei lidar,0
"Isso pode? Não pode contrariar Satanás!
#ForaBol卐onaro

""Diretor do Inpe será exonerado após críticas de Bolsonaro a dados do desmatamento""  https://t.co/UHqedX0d7R",1
"rt @user dear best friend: eu n茫o tenho palavras pra te descrever cara, vc 茅 simplesmente tudo, obrigado por simplesmente existir @user",0
saudades de jogar vôlei e levar bronca,0
rt @user só lembro quando eu matava aula com os cria e ia pra porta dessa escola kkkkkkkkk pal quebrava fi https://t.co/ydz9duvxzu,0
@user suporte feio! peixe podre. janna maior,1
"role aleatório da porra me senti o ronaldinho, tava no boteco tomando umas ai do nada mk",1
@user vsf guria linda,0
"@user @user Hari não tem inveja da Paulinha e você versa, ambos apóiam uma a outra, e desejam o sucesso de cada uma. 
Cada uma faz sucesso conforme dias características. Se tem gente que não aceito, invejoso é.",0
"rt @user #libra depois da primeira grande decepção, você começa a desconfiar de tudo e de todos.",0
cu assassinokkkkkkkkkkkkkk tudo bem mo,0
rt @user e ainda por cima foi um x9 https://t.co/xi4t4cb1va,1
"@user @user @user @user Relembrando que quem partiu para o insulto primeiro foi a senhora, chamando-nos de hist茅ricas e pat茅ticas. E h谩 v谩rios estudos e estat铆sticas,  茅 s贸 procurar. Se n茫o aceita o que eu postei e insiste em pedir para os outros fazerem a pesquisa por si, o problema 茅 s贸 seu mesmo.",0
minha mae todo dis kk,0
bem feito q levou um pau,1
rt @user e o cachorro do meu amg que come莽a a rodar quando cantam parab茅ns pra ele kkkkkkkkkkkkk https://t.co/oof9m2nyab,0
sem forças pra nada,0
"Clipes e seus respectivos donos

Díganle - ZAANNBIDIEEEEEEL
Hey Dj remix - RICHHHH ( só a minha opinião importa, ele tava maravilhoso fazendo cosplay do louro José e sofá da vó)
Pretend - JOEL BURGUÊS PIMENTEL
Me Vuelvo Loco - CHRISTOPHER PIRANHA NINFOMANÍACA VÉLEZ
#MeVuelveLoco",0
rt @user vai tomar no cu eu não aguento mais esse governo eu vou chorar puta que pariuuu vai se foder quem votou no bolsonaro desej…,1
"quando ele vai pro chão, ele fica mais lindo ainda",0
quem teme o rid铆culo n茫o vive o extraordin谩rio,0
rt @user @user é kkkkkkkkkkkkk fdp desgraçada,0
"Bom dia, povo direito.

Então os estudantes que não estudam farão manifestação em dia útil de novo???
E aí terão que colocar fogo em barricadas para forçar os trabalhadores a parar, já que ninguém os apoia... De novo???
E vão ferir pessoas inocentes.. De novo e de novo...
☹️",1
"vasco tá dando varias oportunidades para os meninos do patativas, muito maneira essa atitude 👏🏼🙏🏼",0
o professor invadiu o banco da espanha por causa do namorado da tóquio quando ele souber que a lisboa está viva e possivelmente sendo torturada ele vai colocar fogo no país inteiro https://t.co/h9rftbJF0r,0
"Tens irmã gêmea ou essa foto que aparece duas de tu na capa do cc é montagem? — KKKKKKKKK a lerda aqui ficou meia hora tentando entender
Porra, essa cantada se superou https://t.co/82yQEf68ED",1
"como falar mal dessa obra de arte ?? eita povo invejoso, tá linda 😍",0
"@user Arg sinto mto por vc ter passado por essa situação. É mt irritante pqp eu sou impaciente cm esse grossa desse jeito eu ia largar logo ""ENT SE FODA SOZINHA"" KKKKKKKKKKKKK",1
"#mpn #tazercraft 

tribta e dois",0
"olha o que esses cara aqui do twitter consegue fazer mano, os cara é tóxico demais, ninguém sabe o que se passa na cabeça do outro e fala uma par de merda pra pessoa, cês tem o caráter muito lixo namoral",1
"@user @user pior gravida da exist锚ncia  humana , mais tenho f茅 que a dona da serie vulgo nairobi vai ressurgi das cinzas e da uns tapa nessa maudita https://t.co/1zOoe8WrAI",0
"minha mão tá coçando, será se vou ganhar dinheiro?",0
"minha irmã tacou o controle na minha cara, fdp kkkkk",0
"não virei dj por modinha, mulher, fama e muito menos dinheiro, mas se é pra ser sincero quero receber o retorno de anos de luta nessa profissão desvalorizada, onde só é bom quem vem de fora. quero viver minha vida e meu sonho ao mesmo tempo sem ser chamado de vagabundo por ser dj",0
@user para de querer pegar minhas muie,0
@user tu pelo😭😭😭 q lindo,0
não tem nada que meus olhos enxergam que não lembram meu coração de você.,0
esse governo acha que o brasileiro é burro só pode olhar regra do saque fgts https://t.co/jkkjprlvio,1
@user @user @user @user e o queiroz ninguém acha??!!🤔🤔,0
moleque desenha pra caralho.,0
caralho que enjoo,1
@user @user vai se foder kkkkkkkkkkkkkkk,1
orgulho é fodido,1
n tem coisa q eu goste mais do q ouvir as pessoas sabe.. eu me interesso mesmo pelo que as pessoas falam (se for respeitoso e tiver inserido num contexto).. dai sempre depois de uma exposição social tipo rolês mil eu chego em casa e fico vagando por tudo q me foi dito,0
filha da puta,1
@user @user viado é um bicho estranho msm viu eu ein,1
eu to completamente apaixonada no moço da odonto pqp,0
"quando estou bem psicologicamente, não to fisicamente, porra mermao tá brabao mesmo",1
"os cara muda a voz da personagem do nada que ódio, a mina é mo jovem e os cara coloca uma velha pra dublar",0
"to vendo gente que não tá nem ai pra futebol ou pro são paulo, comentando do daniel alves.

é o efeito que um jogador como esse causa!",0
"porra essa martinez aí é absurda

uma ace de verdade",0
eu só faço merda mds pq eu sou tão retardado cara não consigo ficar sem fazer merda vsf vida,0
"@user chupo seu rabo, meto a lingua, deixo bem molhado depois meto a rola... https://t.co/sbu7mvqv5q",1
"@user o filme não é bom isso é fato,tp da pra assistir(relevar a história tlg)mas aí chega no final caga TUDO e vc fica puto com o filme td kkkkkkkkkkk na minha opinião se vc n viu é melhor n ver e considerar o 3 como final msm",0
me responde na dm vagabunda (a mais linda aq risos) — ih kkkk https://t.co/csfcyytfrm,1
mano... hoje é aniversário do meu filho mark lee????,0
"Vou lavar o cabelo pra ir nesse aniversário com cabelo arrumado pra disfarçar a roupa e a maquiagem q vão star uma merda 

aliás, nem vou passar sombra pra dar chance de erro e ficar feia, melhor assim",1
"carai ta dahora ver essa evolução da one e principalmente do @user , melhorou muito desde que o cblol começou",1
"@user prenderam atores, e não hackers.",0
"@user @user Com as 64 mortes, o país economizará R$2,6 milhões ao ano já que cada lixo desse custa ao país R$3mil/mês.
Com essa economia, o país pode investir em saúde para HUMANOS já que esses mortos nem animais são. Alguém que joga futebol com uma cabeça decapitada é humano?",1
"rt @user eu: poxa pq será que ninguém se interessa por mim, serasi sou feia 

eu também: https://t.co/nalemsdlis",0
@user porra de pamela,1
mds eu so faço merda quero voltar pra barriga da mae e tentar fzr td certo pq pqp mds,0
respeita o funk caralho,1
@user @user a culpa foi que tu é mestre lixo que joga no na e nao desliga o vpn cuzao,1
rt @user o palhaço it nao comia só crianças?! 🤔 https://t.co/xagwbjw0rr,0
tá na hr de perder saque não porra,0
"@user como diria walter abrahão......"" ta gorrrdo o milton neves hein""",1
@user t茫o t谩 馃榾馃槂馃槃馃榿馃槅馃槄馃槀馃ぃ馃ぃ馃ぃ ! https://t.co/sgx1iqwjqa,0
vota ai caralho,0
@user mano eu te amo e eh real,0
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk uai????? eu to normal¿¿¿,0
todo dia a msm eu mandando áudio p feres puta da vida mas rindo muito,0
"detesto pais mente fechada que tem filhos que já são maior de idade proibindo de fazer coisas simples, como um furo no nariz apenas, gente fala sério, um furo no nariz, pqp",1
Bem feito o Dono do PSG enquanto tem gente do seu país passando fome e dificuldade o PSG desembolsa milhões para compra esse LIXO DE NEYMAR,1
@user @user @user alguém tá mentindo.,0
"eu crio crush numas pessoa nada v锚
se foder",0
"@user vsf, depois vai ficar me pedindo camisa 🤣🤣🤣",1
vou ter q tirar dinheiro do cu pra comprar um vans da coleção do harry potter,1
istoé: governo bolsonaro mantém a mamata de gestões anteriores https://t.co/1hmmqnxdcq,0
Eu já to há dois dias tentando me conformar com a ideia de sair do meu colégio (onde eu estudei e estudo durante 6 anos) ano que vem pra estudar lá na pqp do rj..,1
"@user Ser bolsominion é vangloriar a estupidez e a irracionalidade. 

Bolsominion, você é um idiota. Completo idiota.

 Negacionismo, marxismo cultural e Terra plana? São coisas de idiota.",1
rt @user absurdo https://t.co/lqzapd0tru,0
"ele dança nisso e eu não consigo nem andar direito ,-,",0
"茅 t茫o bom quando voc锚 pede um uber e voc锚 v锚 que 茅 uma mulher 
pqp",0
"caralho! como eu amo rei leão!!! :') 
❤❤❤",1
"e um broxa, filho da puta ..",1
agora vamos esperar a rafaela acabar de pegar sol pra eu ir fazer minha sobrancelha 😒,0
@user amiga ontem passou um “que ruivinha linda” coloquei uma cara tão feia acho q assustou,0
@user uma vez ouvi que quanto maior o pinto mais fácil de esconder pra baixo 🤷🏻‍♂️,1
@user teu cu,1
esse povo aqui de casa é tão chato que só deles conversar já da um nervo desgraçado,1
eu tô muito puta,1
@user @user raquel dodge n茫o ser谩 reconduzida. est谩 contra o governo bolsonaro. estamos de olho em suas atitudes.,0
"rt @user todo mundo cala a boca que chaetzu tá passando na tml sendo a coisinha mais preciosa do mundo
https://t.co/tajeyss95w",1
rt @user @user @user s贸 falta voc锚 usar suas tags bb #mpn #luansantana #luanetes #luansantanashow,0
a festa da mel foi tão perfeita chorei muito aí eu amo a mel pqp,1
eu uso batom claro desde que me conheço por gente,0
"@user Todos os dias cai pelo menos 10 contas de amigos seguidores, hoje foi a minha conta, derrubaram 1 minuto após eu reclamar com o twitter por terem derrubado a conta do @user https://t.co/zXXYRpxdLq",0
rt @user pra mim só quero a mais garay e brait. https://t.co/6xgms7mf1k,0
gente só lavei o cabelo duas vezes essa semana quero ver desbotar rápido essa porra,0
"td ano fico falando do meu niver, quando vai chegando perto eu sofro com essa porra de inferno astral 😡",1
"rt @user @user @user oi migas, vamos?! https://t.co/d1k7ubcu1k",0
@user engraçado ela querer ter julgar enquanto ela mesmo não faz questão da filha kkkkkkk que vida irônica 🤭,1
https://t.co/5QtD8iGl0v ISSO AQUI É TÃO ABSURDO QUE TINHA QUE ROLAR UM PROTESTO NA HORA UM CHEIRAÇO TD MUNDO 'AE FARO FAREJA AQUI' ESTICANDO UMA LAGARTA (CARREIRA BEM GROSSA DE COCAINA) NA HORA DA EXIBIÇÃO DESSA PORRA,1
pqp olha essa beleza,0
"@user @user leco uma porra.
raí, o terror do morumbi!",1
"rt @user feliz 0.2 cabeção hahaha 💗
ps.: a cara é feia mas o coração e bom pessoal 😂 https://t.co/oaerp1fpuy",0
tô cega demai e minha armação já é feia,0
@user 😖 nem rola. melhor ficar quietinho na minha cervejinha msm kkkk,0
"eu juro que não estava irritada mas pqp, falou merda",1
"rt @user at茅 tenho vontade e coragem, so n tenho maturidade p deixar grande do jeito q tem q deixar p dps depilar 馃槀馃う鈥嶁檧锔� https://t.co/ij鈥�",0
nem sei como vou ainda viado,0
eita cachaça do caraio,1
porra minha mãe fala demais tá doido,1
"rt @user rio de janeiro ta feio hoje, frio e sem cor",0
@user pelo um pqd vale a pena kkkkkkkk por vagabundo n,0
"@user Aqui no Brasil também tem muitos perseguidos, especialmente os que vão de encontro ao sistema de morte. Que o Senhor proteja seus profetas e lhes fortaleça a fé.",0
yohana vai se mudar mano vsf,0
"@user Ele fica puto quando o Luan fala pra deixar, pq deve se sentir ""perdendo a autoridade"". Quando eu pedi pra mostrar minha tattoo foi a mesma coisa, quando o Luan se manifestou, ele saiu. Viram como depende muito mais do Luan? É só ele dar uma balançada na cabeça qe tudo se resolve",1
@user aquela animação é meio feia mesmo,0
porra estou doido pra colocar um trem na pista logo,0
"O candidato dos ricos que fez a campanha mais pobre da história e o mais atacado por todos
-O político mais burro, pois anuncia seus principais ministros antes mesmo do fim do primeiro turno, não deixando margens para negociatas no segundo turno",1
"pqp , estou destruída 😪😪😪",1
rt @user essa semana tá passando mto rápido parece que ontem era segunda e amanhã já eh sexta alguém me segura q deu até tontura,0
falta só 1 caralho #voleinaglobo,0
"por que caralios tem umas coisas que ficam na minha cabeça por dias, odeio ser assim, pqp",0
rt @user se feio já faço estrago fico a imaginar se fosse bonito,0
mary shelley come meu cu por favor,1
rt @user a pior parte de enche o cu de chop eh não para de ir no banheiro mais,1
@user @user vou até beber uma água pqp,1
@user o que faço para me deliciar nesse pau?,1
"@user @user ainda melhor, se ele põe o pé na rua é logo reconhecido e fodido, logo o tweet cumpri-o o seu dever",1
o mundo deu muitas voltas e acabei parando no lugar de onde eu nunca deveria ter saído ❤️,0
"Ainda superei o fato de que estou morando com Nicolas há sete meses e nossa convivência era horrível, aí chega @user com o chá de buceta virtual nesse menino e tudo lá em casa melhorou",1
"mano que porra é essa que eu acabei de ver, vtnc",0
@user @user passando pra deixar minha risada. 😂😂bolsonaro foi ovacionado pelo povo na bahia. tá bom pra você?,0
"18 perguntas, 18 nomes

1- não tem
2- vinicius
3- marinette/ ladybug deusa
4- theu
5- porra mo galera
6- bianca
7- mamae
8- theu
9- bianca/japa/neri/mats
10- dan/lucas/pedro/caio
11- a famosa
12- dan e lucas
13- theu e o gui
14- a famosa
15- bianca
16- pedro
17- vini
18- não tem",0
mano odeio depilar a perna pqp,0
@user @user lava jato pegou teu pai ..... fica esperto.,0
pqp nesses nego divulgando bar do rosa como baile,1
@user aí mesmo que eu vou ter motivo pra te chamar de coitada,0
"eu acho bizarro como as pessoas REALMENTE acham que o capitalismo deu certo enquanto a gente ta tornando o nosso planeta inabitável pras próximas gerações por motivos de DINHEIRO

repito

inabitável

por

DINHEIRO",0
"@user @user é, agora entra lá e pega challenger, pra ver se tu consegue",0
ah que porra eu queria tanto um que merda morar no fim do mundo,1
já era os campeonatos em são luiz kkkk tnc cara https://t.co/le6b5vk6qn,1
sempre  vai ter um retardado que vai dizer que vc não tem futuro,1
"eu tô só adiando pra ir na casa de vovó, a bichinha já nem acredita quando falo que vou lá",1
rt @user deve ser triste não me suportar e não poder me chamar de feia né 😚😚😚 https://t.co/yl74b3pzec,0
